"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","A1218 Lego CUSTOM PRINTED X force Men movie INSPIRED QUICKSILVER MINIFIG Beast https://t.co/WfX51QQKGJ https://t.co/NnGCKIGn1u",FALSE,0,NA,2016-04-08 21:32:55,FALSE,NA,"718552227141578753",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","dionisiries",0,FALSE,FALSE,NA,NA
"2","watching 2 States Movie",FALSE,0,NA,2016-04-08 19:16:36,FALSE,NA,"718517920876400641",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Floorbala_06",0,FALSE,FALSE,NA,NA
"3","WW1 WAR FILM GENERAL JOHN J PERSHINGS CRUSADERS NEW POSTER MOVIE AD PRINT 696 https://t.co/QNskgNoYsC https://t.co/qApD6DkJ6Y",FALSE,0,NA,2016-04-08 18:44:08,FALSE,NA,"718509750011502592",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","recasensservio",0,FALSE,FALSE,NA,NA
"4","50 Western Movie Titles, VHS Tapes https://t.co/FZ2TkBaiM1 https://t.co/lqkwnbnpGf",FALSE,0,NA,2016-04-08 18:25:40,FALSE,NA,"718505105105010688",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","remisleorem",0,FALSE,FALSE,NA,NA
"5","The X-Men #58 1969 1st Havok! CGC 3.0 $1 starting bid. Wowza! Movie HOT! https://t.co/TyvdaXt7QZ https://t.co/QMso2D9YmZ",FALSE,0,NA,2016-04-08 18:00:30,FALSE,NA,"718498768644083712",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","terantertuliano",0,FALSE,FALSE,NA,NA
"6","AVATAR Silk Wall Poster Movie Star Pictures WALL DECAL HOME DECOR 1467US https://t.co/xhAVCuvsLk https://t.co/XWnBYARR2M",FALSE,0,NA,2016-04-08 16:23:45,FALSE,NA,"718474420126412800",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","leonhernandole",0,FALSE,FALSE,NA,NA
"7","Mastermix Issue 303 Twin DJ CD Set Mixes ft Depeche Mode &amp; 80s Movie Mix Megamix https://t.co/rVjcFG4I4r https://t.co/7rg0ExYT30",FALSE,0,NA,2016-04-08 15:35:55,FALSE,NA,"718462383220527105",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","garibacolsa",0,FALSE,FALSE,NA,NA
"8","Movie Greats Of The 60's  LP Connie Francis https://t.co/PEZ08sL8mm https://t.co/VRE4GzRS8x",FALSE,0,NA,2016-04-08 13:13:08,FALSE,NA,"718426452954386434",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","araujomorenoar4",0,FALSE,FALSE,NA,NA
"9","MEDIEVAL KING LEONIDAS HELMET ROMAN SPARTAN 300 MOVIE Helmet+Free Liner c250 https://t.co/jiOefube9X https://t.co/HkBy4oyL2C",FALSE,0,NA,2016-04-08 13:04:41,FALSE,NA,"718424326916214789",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","lizamahernin",0,FALSE,FALSE,NA,NA
"10","WAR AND PEACE 1966 VOYNA I MIR LEO TOLSTOY BONDARCHUK RUSSIA EXYU MOVIE program https://t.co/9rqStaWdLD https://t.co/0ndWdm3f9N",FALSE,0,NA,2016-04-08 12:56:47,FALSE,NA,"718422336022646784",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","tellezterencio",0,FALSE,FALSE,NA,NA
"11","Abraham Lincoln : Vampire Hunter by Seth Grahame-Smith (2012, Paperback, Movie T https://t.co/RpBtFkmTp5 https://t.co/pfGOrOzhkn",FALSE,0,NA,2016-04-08 12:11:05,FALSE,NA,"718410834498732032",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","lavillaprospero",0,FALSE,FALSE,NA,NA
"12","Tightrope Clint Eastwood Movie Poster 1984 https://t.co/473QS9khWl https://t.co/luKMuNLjXd",FALSE,0,NA,2016-04-08 10:32:42,FALSE,NA,"718386077921386496",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","cordovaanselmo4",0,FALSE,FALSE,NA,NA
"13","1993 The Wild West Mini-Series Warner Bros TV Movie western VINTAGE PRINT AD https://t.co/xBAFqNc7ts https://t.co/4ALElhkHfr",FALSE,0,NA,2016-04-08 08:53:40,FALSE,NA,"718361155673137153",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","domenicoriobo",0,FALSE,FALSE,NA,NA
"14","Bernie (2/12) Movie CLIP – The Five States of Texas (2011) HD https://t.co/7Gj6Sovpch",FALSE,0,NA,2016-04-08 08:34:17,FALSE,NA,"718356275151663105",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","smiggster",0,FALSE,FALSE,NA,NA
"15","@arjunk26 @jiteshpillaai u r definitely the best arjun..Loved u in 2 states and ki and ka as well..Love you in every movie..love you always<U+2764>",FALSE,0,"arjunk26",2016-04-08 08:18:54,FALSE,"718332724638052352","718352407219085312","2469605695","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sudhapant143",0,FALSE,FALSE,NA,NA
"16","1950's Movie Star CISCO KID &amp; PANCHO signature Vintage Ad Photo B&amp;W 8x10 https://t.co/wm0b8E3gEq https://t.co/w0fskE1qr2",FALSE,0,NA,2016-04-08 06:56:00,FALSE,NA,"718331544792920064",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","recasensservio",0,FALSE,FALSE,NA,NA
"17","Arjun, he just nailed it. Apart from 2 states, Ki and Ka is my most fav movie of him!",FALSE,2,NA,2016-04-08 06:28:11,FALSE,NA,"718324541525794817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iKareenaFanatic",3,FALSE,FALSE,NA,NA
"18","Anastasia: The Art, The Animation, The Movie Hardcover Book  20th Century Fox https://t.co/RfnezDc8j4 https://t.co/5MLttovXX2",FALSE,0,NA,2016-04-08 04:56:10,FALSE,NA,"718301387113828352",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","francoparisfra3",0,FALSE,FALSE,NA,NA
"19","Mighty Morphin Power Rangers: The Movie (Sega Genesis, 1995) https://t.co/7WoF580nQb https://t.co/Xaim8ynJh9",FALSE,0,NA,2016-04-08 04:38:45,FALSE,NA,"718297004317798400",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","leonptolomeo",0,FALSE,FALSE,NA,NA
